Super-Scaffold_1	0	100000	0.18368171021377672
Super-Scaffold_1	100000	200000	0.3127159144893112
Super-Scaffold_1	200000	300000	0.3149130641330167
Super-Scaffold_1	300000	400000	0.15910878859857483
Super-Scaffold_1	400000	500000	0.2682456057007126
Super-Scaffold_1	500000	600000	0.333790973871734
Super-Scaffold_1	600000	700000	0.23087648456057008
Super-Scaffold_1	700000	800000	0.3709843230403801
Super-Scaffold_1	800000	900000	0.39546935866983374
Super-Scaffold_1	900000	1000000	0.37631021377672214
Super-Scaffold_1	1000000	1100000	0.4275653206650831
Super-Scaffold_1	1100000	1200000	0.36333824228028505
Super-Scaffold_1	1200000	1300000	0.39067078384798104
Super-Scaffold_1	1300000	1400000	0.4039239904988124
Super-Scaffold_1	1400000	1500000	0.35818812351543944
Super-Scaffold_1	1500000	1600000	0.43443800475059385
Super-Scaffold_1	1600000	1700000	0.455741567695962
Super-Scaffold_1	1700000	1800000	0.5207068883610452
Super-Scaffold_1	1800000	1900000	0.34692114014251785
Super-Scaffold_1	1900000	2000000	0.28571733966745844
Super-Scaffold_1	2000000	2100000	0.5072251781472684
Super-Scaffold_1	2100000	2200000	0.4908432304038005
Super-Scaffold_1	2200000	2300000	0.45466935866983377
Super-Scaffold_1	2300000	2400000	0.4171596199524941
Super-Scaffold_1	2400000	2500000	0.37448218527315913
Super-Scaffold_1	2500000	2600000	0.3314180522565321
Super-Scaffold_1	2600000	2700000	0.44728693586698337
Super-Scaffold_1	2700000	2800000	0.3452161520190024
Super-Scaffold_1	2800000	2900000	0.3329648456057007
Super-Scaffold_1	2900000	3000000	0.46133111638954877
Super-Scaffold_1	3000000	3100000	0.5009149643705464
Super-Scaffold_1	3100000	3200000	0.5081919239904988
Super-Scaffold_1	3200000	3300000	0.5191776722090262
Super-Scaffold_1	3300000	3400000	0.39562755344418055
Super-Scaffold_1	3400000	3500000	0.6256251781472685
Super-Scaffold_1	3500000	3600000	0.7289439429928742
Super-Scaffold_1	3600000	3700000	0.7134935866983373
Super-Scaffold_1	3700000	3800000	0.7197159144893112
Super-Scaffold_1	3800000	3900000	0.6033372921615202
Super-Scaffold_1	3900000	4000000	0.45263040380047515
Super-Scaffold_1	4000000	4100000	0.5216209026128267
Super-Scaffold_1	4100000	4200000	0.39777197149643706
Super-Scaffold_1	4200000	4300000	0.41635106888361045
Super-Scaffold_1	4300000	4400000	0.40302755344418056
Super-Scaffold_1	4400000	4500000	0.3966470308788599
Super-Scaffold_1	4500000	4600000	0.4344555819477435
Super-Scaffold_1	4600000	4700000	0.4128532066508314
Super-Scaffold_1	4700000	4800000	0.3822161520190024
Super-Scaffold_1	4800000	4900000	0.26601330166270787
Super-Scaffold_1	4900000	5000000	0.20943230403800478
Super-Scaffold_1	5000000	5100000	0.24251258907363424
Super-Scaffold_1	5100000	5200000	0.3012907363420428
Super-Scaffold_1	5200000	5300000	0.18858574821852733
Super-Scaffold_1	5300000	5400000	0.22203515439429927
Super-Scaffold_1	5400000	5500000	0.482283135391924
Super-Scaffold_1	5500000	5600000	0.32385985748218526
Super-Scaffold_1	5600000	5700000	0.2127543942992874
Super-Scaffold_1	5700000	5800000	0.26168931116389554
Super-Scaffold_1	5800000	5900000	0.43876199524940623
Super-Scaffold_1	5900000	6000000	0.3874541567695962
Super-Scaffold_1	6000000	6100000	0.43718004750593825
Super-Scaffold_1	6100000	6200000	0.3713182897862233
Super-Scaffold_1	6200000	6300000	0.39258669833729215
Super-Scaffold_1	6300000	6400000	0.23727458432304038
Super-Scaffold_1	6400000	6500000	0.2681401425178147
Super-Scaffold_1	6500000	6600000	0.27439762470308793
Super-Scaffold_1	6600000	6700000	0.29884750593824233
Super-Scaffold_1	6700000	6800000	0.28035629453681715
Super-Scaffold_1	6800000	6900000	0.2613904988123516
Super-Scaffold_1	6900000	7000000	0.2726574821852732
Super-Scaffold_1	7000000	7100000	0.18090451306413302
Super-Scaffold_1	7100000	7200000	0.4467068883610451
Super-Scaffold_1	7200000	7300000	0.5461059382422804
Super-Scaffold_1	7300000	7400000	0.46982090261282666
Super-Scaffold_1	7400000	7500000	0.4804551068883611
Super-Scaffold_1	7500000	7600000	0.4897007125890737
Super-Scaffold_1	7600000	7700000	0.6002964370546319
Super-Scaffold_1	7700000	7800000	0.5332042755344418
Super-Scaffold_1	7800000	7900000	0.35697529691211405
Super-Scaffold_1	7900000	8000000	0.41861852731591453
Super-Scaffold_1	8000000	8100000	0.2428992874109264
Super-Scaffold_1	8100000	8200000	0.26573206650831355
Super-Scaffold_1	8200000	8300000	0.25859572446555823
Super-Scaffold_1	8300000	8400000	0.37499192399049885
Super-Scaffold_1	8400000	8500000	0.4668327790973872
Super-Scaffold_1	8500000	8600000	0.4422071258907364
Super-Scaffold_1	8600000	8700000	0.5344698337292162
Super-Scaffold_1	8700000	8800000	0.38385083135391923
Super-Scaffold_1	8800000	8900000	0.37578289786223285
Super-Scaffold_1	8900000	9000000	0.40627933491686463
Super-Scaffold_1	9000000	9100000	0.5193710213776723
Super-Scaffold_1	9100000	9200000	0.37724180522565326
Super-Scaffold_1	9200000	9300000	0.30818099762470313
Super-Scaffold_1	9300000	9400000	0.21651591448931118
Super-Scaffold_1	9400000	9500000	0.3387125890736342
Super-Scaffold_1	9500000	9600000	0.3559558194774347
Super-Scaffold_1	9600000	9700000	0.2543244655581948
Super-Scaffold_1	9700000	9800000	0.45027505938242285
Super-Scaffold_1	9800000	9900000	0.33266603325415683
Super-Scaffold_1	9900000	10000000	0.31094061757719715
Super-Scaffold_1	10000000	10100000	0.3582057007125891
Super-Scaffold_1	10100000	10200000	0.2984080760095012
Super-Scaffold_1	10200000	10300000	0.5182812351543944
Super-Scaffold_1	10300000	10400000	0.3984574821852732
Super-Scaffold_1	10400000	10500000	0.4458456057007126
Super-Scaffold_1	10500000	10600000	0.4841990498812352
Super-Scaffold_1	10600000	10700000	0.4567258907363421
Super-Scaffold_1	10700000	10800000	0.4455643705463183
Super-Scaffold_1	10800000	10900000	0.4800332541567696
Super-Scaffold_1	10900000	11000000	0.45243705463182904
Super-Scaffold_1	11000000	11100000	0.4852009501187649
Super-Scaffold_1	11100000	11200000	0.40153349168646085
Super-Scaffold_1	11200000	11300000	0.4161577197149644
Super-Scaffold_1	11300000	11400000	0.4196380047505939
Super-Scaffold_1	11400000	11500000	0.3589087885985749
Super-Scaffold_1	11500000	11600000	0.4640907363420428
Super-Scaffold_1	11600000	11700000	0.44813064133016633
Super-Scaffold_1	11700000	11800000	0.48537672209026134
Super-Scaffold_1	11800000	11900000	0.25812114014251786
Super-Scaffold_1	11900000	12000000	0.2874223277909739
Super-Scaffold_1	12000000	12100000	0.3839562945368171
Super-Scaffold_1	12100000	12200000	0.351895486935867
Super-Scaffold_1	12200000	12300000	0.3688750593824228
Super-Scaffold_1	12300000	12400000	0.39937149643705466
Super-Scaffold_1	12400000	12500000	0.4017268408551069
Super-Scaffold_1	12500000	12600000	0.395258432304038
Super-Scaffold_1	12600000	12700000	0.5024266033254157
Super-Scaffold_1	12700000	12800000	0.46753586698337296
Super-Scaffold_1	12800000	12900000	0.4536498812351544
Super-Scaffold_1	12900000	13000000	0.44923800475059383
Super-Scaffold_1	13000000	13100000	0.45941520190023755
Super-Scaffold_1	13100000	13200000	0.43442042755344423
Super-Scaffold_1	13200000	13300000	0.5253472684085511
Super-Scaffold_1	13300000	13400000	0.4888745843230404
Super-Scaffold_1	13400000	13500000	0.2856997624703088
Super-Scaffold_1	13500000	13600000	0.3270237529691212
Super-Scaffold_1	13600000	13700000	0.24963135391923993
Super-Scaffold_1	13700000	13800000	0.20890498812351546
Super-Scaffold_1	13800000	13900000	0.22372256532066512
Super-Scaffold_1	13900000	14000000	0.35701045130641335
Super-Scaffold_1	14000000	14100000	0.2714446555819478
Super-Scaffold_1	14100000	14200000	0.37541377672209025
Super-Scaffold_1	14200000	14300000	0.23084133016627081
Super-Scaffold_1	14300000	14400000	0.3279553444180523
Super-Scaffold_1	14400000	14500000	0.35688741092636583
Super-Scaffold_1	14500000	14600000	0.3536004750593824
Super-Scaffold_1	14600000	14700000	0.3563952494061758
Super-Scaffold_1	14700000	14800000	0.3269182897862233
Super-Scaffold_1	14800000	14900000	0.4139254156769597
Super-Scaffold_1	14900000	15000000	0.38629406175771974
Super-Scaffold_1	15000000	15100000	0.42441900237529695
Super-Scaffold_1	15100000	15200000	0.41791543942992876
Super-Scaffold_1	15200000	15300000	0.44857007125890735
Super-Scaffold_1	15300000	15400000	0.4096014251781473
Super-Scaffold_1	15400000	15500000	0.3816712589073634
Super-Scaffold_1	15500000	15600000	0.4127653206650832
Super-Scaffold_1	15600000	15700000	0.24985985748218528
Super-Scaffold_1	15700000	15800000	0.18151971496437055
Super-Scaffold_1	15800000	15900000	0.5427135391923991
Super-Scaffold_1	15900000	16000000	0.5510978622327791
Super-Scaffold_1	16000000	16100000	0.4064375296912114
Super-Scaffold_1	16100000	16200000	0.24472731591448932
Super-Scaffold_1	16200000	16300000	0.28951401425178147
Super-Scaffold_1	16300000	16400000	0.4332251781472684
Super-Scaffold_1	16400000	16500000	0.4075624703087886
Super-Scaffold_1	16500000	16600000	0.33672636579572446
Super-Scaffold_1	16600000	16700000	0.3496807600950119
Super-Scaffold_1	16700000	16800000	0.4649871733966746
Super-Scaffold_1	16800000	16900000	0.42587790973871736
Super-Scaffold_1	16900000	17000000	0.3058783847980998
Super-Scaffold_1	17000000	17100000	0.2856118764845606
Super-Scaffold_1	17100000	17200000	0.25643372921615204
Super-Scaffold_1	17200000	17300000	0.12428836104513064
Super-Scaffold_1	17300000	17400000	0.12200332541567696
Super-Scaffold_1	17400000	17500000	0.13346365795724466
Super-Scaffold_1	17500000	17600000	0.26451923990498816
Super-Scaffold_1	17600000	17700000	0.24184465558194773
Super-Scaffold_1	17700000	17800000	0.27712209026128265
Super-Scaffold_1	17800000	17900000	0.268913539192399
Super-Scaffold_1	17900000	18000000	0.2642555819477435
Super-Scaffold_1	18000000	18100000	0.22266793349168645
Super-Scaffold_1	18100000	18200000	0.2699330166270784
Super-Scaffold_1	18200000	18300000	0.2991463182897863
Super-Scaffold_1	18300000	18400000	0.37641567695961997
Super-Scaffold_1	18400000	18500000	0.20758669833729218
Super-Scaffold_1	18500000	18600000	0.2381534441805226
Super-Scaffold_1	18600000	18700000	0.2019268408551069
Super-Scaffold_1	18700000	18800000	0.24347933491686463
Super-Scaffold_1	18800000	18900000	0.268228028503563
Super-Scaffold_1	18900000	19000000	0.18299619952494062
Super-Scaffold_1	19000000	19100000	0.24906888361045132
Super-Scaffold_1	19100000	19200000	0.21280712589073636
Super-Scaffold_1	19200000	19300000	0.3753434679334917
Super-Scaffold_1	19300000	19400000	0.4562161520190024
Super-Scaffold_1	19400000	19500000	0.19157387173396676
Super-Scaffold_1	19500000	19600000	0.058092636579572456
Super-Scaffold_1	19600000	19700000	0.33266603325415683
Super-Scaffold_1	19700000	19800000	0.26430831353919243
Super-Scaffold_1	19800000	19900000	0.32762137767220906
Super-Scaffold_1	19900000	20000000	0.3125928741092637
Super-Scaffold_1	20000000	20100000	0.20660237529691214
Super-Scaffold_1	20100000	20200000	0.3787358669833729
Super-Scaffold_1	20200000	20300000	0.3607895486935867
Super-Scaffold_1	20300000	20400000	0.41498004750593825
Super-Scaffold_1	20400000	20500000	0.46380950118764847
Super-Scaffold_1	20500000	20600000	0.33537292161520194
Super-Scaffold_1	20600000	20700000	0.38720807600950125
Super-Scaffold_1	20700000	20800000	0.3571686460807601
Super-Scaffold_1	20800000	20900000	0.37080855106888366
Super-Scaffold_1	20900000	21000000	0.39137387173396676
Super-Scaffold_1	21000000	21100000	0.34124370546318294
Super-Scaffold_1	21100000	21200000	0.328957244655582
Super-Scaffold_1	21200000	21300000	0.3507178147268409
Super-Scaffold_1	21300000	21400000	0.3310489311163896
Super-Scaffold_1	21400000	21500000	0.29215059382422803
Super-Scaffold_1	21500000	21600000	0.33111923990498815
Super-Scaffold_1	21600000	21700000	0.3102375296912114
Super-Scaffold_1	21700000	21800000	0.312821377672209
Super-Scaffold_1	21800000	21900000	0.334283135391924
Super-Scaffold_1	21900000	22000000	0.3967524940617578
Super-Scaffold_1	22000000	22100000	0.3322266033254157
Super-Scaffold_1	22100000	22200000	0.2998142517814727
Super-Scaffold_1	22200000	22300000	0.21570736342042757
Super-Scaffold_1	22300000	22400000	0.2742745843230404
Super-Scaffold_1	22400000	22500000	0.3262679334916865
Super-Scaffold_1	22500000	22600000	0.26926508313539194
Super-Scaffold_1	22600000	22700000	0.3660802850356295
Super-Scaffold_1	22700000	22800000	0.28040902612826607
Super-Scaffold_1	22800000	22900000	0.24497339667458432
Super-Scaffold_1	22900000	23000000	0.22301947743467934
Super-Scaffold_1	23000000	23100000	0.3191843230403801
Super-Scaffold_1	23100000	23200000	0.18851543942992874
Super-Scaffold_1	23200000	23300000	0.31631923990498817
Super-Scaffold_1	23300000	23400000	0.3329648456057007
Super-Scaffold_1	23400000	23500000	0.4267216152019003
Super-Scaffold_1	23500000	23600000	0.42389168646080766
Super-Scaffold_1	23600000	23700000	0.4762893111638955
Super-Scaffold_1	23700000	23800000	0.42225700712589076
Super-Scaffold_1	23800000	23900000	0.302661757719715
Super-Scaffold_1	23900000	24000000	0.3544090261282661
Super-Scaffold_1	24000000	24100000	0.422538242280285
Super-Scaffold_1	24100000	24200000	0.36752161520190024
Super-Scaffold_1	24200000	24300000	0.3335800475059383
Super-Scaffold_1	24300000	24400000	0.31461425178147273
Super-Scaffold_1	24400000	24500000	0.2054598574821853
Super-Scaffold_1	24500000	24600000	0.35606128266033255
Super-Scaffold_1	24600000	24700000	0.384553919239905
Super-Scaffold_1	24700000	24800000	0.2389971496437055
Super-Scaffold_1	24800000	24900000	0.22704465558194778
Super-Scaffold_1	24900000	25000000	0.3635667458432304
Super-Scaffold_1	25000000	25100000	0.3824973871733967
Super-Scaffold_1	25100000	25200000	0.42208123515439433
Super-Scaffold_1	25200000	25300000	0.4321705463182898
Super-Scaffold_1	25300000	25400000	0.453720190023753
Super-Scaffold_1	25400000	25500000	0.4363714964370547
Super-Scaffold_1	25500000	25600000	0.475181947743468
Super-Scaffold_1	25600000	25700000	0.4046095011876485
Super-Scaffold_1	25700000	25800000	0.4211144893111639
Super-Scaffold_1	25800000	25900000	0.4273719714964371
Super-Scaffold_1	25900000	26000000	0.469258432304038
Super-Scaffold_1	26000000	26100000	0.43535201900237536
Super-Scaffold_1	26100000	26200000	0.522833729216152
Super-Scaffold_1	26200000	26300000	0.3995824228028504
Super-Scaffold_1	26300000	26400000	0.3624066508313539
Super-Scaffold_1	26400000	26500000	0.33027553444180524
Super-Scaffold_1	26500000	26600000	0.38453634204275533
Super-Scaffold_1	26600000	26700000	0.3196764845605701
Super-Scaffold_1	26700000	26800000	0.3499444180522565
Super-Scaffold_1	26800000	26900000	0.4038536817102138
Super-Scaffold_1	26900000	27000000	0.42090356294536824
Super-Scaffold_1	27000000	27100000	0.4055410926365796
Super-Scaffold_1	27100000	27200000	0.36606270783847983
Super-Scaffold_1	27200000	27300000	0.41195676959619953
Super-Scaffold_1	27300000	27400000	0.3868916864608076
Super-Scaffold_1	27400000	27500000	0.4145054631828979
Super-Scaffold_1	27500000	27600000	0.4299558194774347
Super-Scaffold_1	27600000	27700000	0.373849406175772
Super-Scaffold_1	27700000	27800000	0.4363011876484561
Super-Scaffold_1	27800000	27900000	0.3836926365795725
Super-Scaffold_1	27900000	28000000	0.38469453681710214
Super-Scaffold_1	28000000	28100000	0.3494698337292162
Super-Scaffold_1	28100000	28200000	0.34627078384798105
Super-Scaffold_1	28200000	28300000	0.34194679334916867
Super-Scaffold_1	28300000	28400000	0.3269885985748219
Super-Scaffold_1	28400000	28500000	0.31113396674584326
Super-Scaffold_1	28500000	28600000	0.30398004750593827
Super-Scaffold_1	28600000	28700000	0.32820142517814727
Super-Scaffold_1	28700000	28800000	0.3049467933491687
Super-Scaffold_1	28800000	28900000	0.2688783847980998
Super-Scaffold_1	28900000	29000000	0.19686460807600953
Super-Scaffold_1	29000000	29100000	0.2076745843230404
Super-Scaffold_1	29100000	29200000	0.2111724465558195
Super-Scaffold_1	29200000	29300000	0.2042646080760095
Super-Scaffold_1	29300000	29400000	0.2504047505938243
